chest,10
lightheadedness,16
nausea,32
stomach,11
allergy,2
memory,1
mold,1
walking,17
multiple,1
muscle,2
spasm,1
surgery,2
parkinsons,1
running,10
spotting,2
vision,18
insurance,1
neck,2
vertigo,8
headache,23
weakness,9
fever,5
heart,17
anxiety,6
arm,8
drinking,12
platelet,1
exercise,7
eyes,13
hand,6
heart,1
coldness,4
brain,6
allergic,1
ears,15
forehead,1
pressure,8
head,25
morphine,1
belly,3
intestine,1
pain,12
anemia,2
dry,2
period,8
blood,1
aneurysm,1
vomit,5
sinus,2
food,6
leg,5
urination,1
weight,2
ear,5
lymph,1
antibiotic,4
migraine,3
spine,1
polyp,1
lump,2
movement,12
rash,1
tenderness,3
blood,12
high,2
sweating,9
foot,5
injection,3
numbness,1
tooth,1
wisdom,1
flu,1
menstrual,1
pregnancy,8
stress,3
appendix,1
thyroid,3
stroke,5
diabetes,4
cuts,1
drowsiness,4
wrist,2
fatigue,8
hypoglycemia,1
cough,2
ovulation,1
carotid,1
massage,1
breast,2
hearing,1
taste,2
consciousness,2
concentration,1
seizure,3
diarrhea,2
tinnitus,3
swelling,4
fuzziness,2
middle,1
concussion,2
virus,1
burn,1
short,1
cephalexin,1
temperature,2
confusion,2
blood,4
blood,3
cortisone,1
irregularity,2
abscess,1
hives,2
toe,2
back,1
smell,1
pulse,1
sadness,2
amoxicillin,1
nasal,1
pregnancy,2
epinephrine,1
throat,1
benign,1
magnetic,1
iron,1
asthma,1
exposure,2
bowel,1
cat,2
weight,2
endometriosis,1
mucus,1
vagina,1
heart,1
coffee,1
panic,2
elbow,1
nerve,1
tachycardia,1
depression,2
meal,2
palpitation,2
ginger,1
sinus,1
disorientation,2
herpes,1
lip,2
pelvis,1
testicle,1
swallow,1
sleepiness,2
lung,2
smoking,1
workout,1
underactive,1
dehydration,2
finger,1
echocardiogram,1
alcohol,1
bruise,1
healing,1
diet,1
nervousness,1
shock,1
nose,1
car,1
knee,1
birth,1
baby,1
mouth,1
cramps,1
low,2
fear,1
hiv,1
oxygen,1
ulcer,1
family,3
vein,1
calcium,1
aorta,1
exercise,1
toenail,1
toenail,1
cold,2
bloating,1
miscarriage,1
fiber,1
flaxseed,1
drug,2
pupil,1
painful,1
hip,1
conception,1
infusion,1
lumbar,1
hair,1
irritability,1
menopause,1
vitamin,1
vitamin,1
drainage,1
sinus,1
