heart,14
insomnia,5
stress,15
depression,44
drug,15
muscle,6
nausea,9
tea,2
period,9
panic,20
chest,12
pain,14
post,1
attention,4
meal,1
fear,15
insurance,2
headache,5
heartburn,2
stomach,6
dizziness,6
vision,6
tension,1
weight,4
coldness,4
urethra,1
urination,1
anti,1
hypothyroidism,1
psychosis,3
anaphylactic,1
reaction,1
throat,2
concentration,8
head,8
hot,2
panic,2
mouth,1
mucus,1
nose,1
taste,1
drinking,5
fatigue,3
drug,1
smoking,5
arm,2
leg,1
stroke,2
weakness,1
blood,3
organ,1
blindness,1
memory,1
nightmare,1
ankle,1
foot,3
wrist,1
antidepressant,3
asthma,1
lung,2
hallucination,2
amoxicillin,1
mood,2
smell,1
erection,3
penis,1
sexual,2
tardive,1
marijuana,2
migraine,1
seizure,2
exercise,2
drowsiness,3
family,3
bipolar,4
suicide,3
injury,1
tubal,1
tightness,2
borderline,2
psychotherapy,1
chronic,2
fibromyalgia,2
running,2
pregnancy,3
short,2
nervousness,4
menopause,1
echocardiogram,1
electrocardiogram,2
exercise,1
inflammation,1
sweating,2
burn,1
fever,4
spasm,2
shoulder,2
wound,1
over,1
supplement,1
pain,1
hyperventilation,2
lightheadedness,1
blood,3
sadness,3
transfusion,1
cholesterol,1
anus,1
paranoid,3
low,1
drug,1
melatonin,1
orgasm,1
dyslexia,1
condom,1
exposure,2
hiv,2
tonsil,1
surgery,4
postpartum,1
lump,2
high,1
anger,1
masturbation,1
testosterone,3
brain,1
tumor,1
testicle,2
walking,1
movement,1
phobia,2
palpitation,2
artery,1
vitamin,1
height,2
paralysis,1
hand,2
diabetes,1
birth,3
cramps,1
ejaculation,1
injection,2
diarrhea,2
makeup,1
crying,2
manic,1
colonoscopy,1
neuropathy,1
diverticulitis,1
hormone,2
low,1
eyes,2
shock,1
blood,1
confusion,2
forehead,1
heart,2
bloating,1
bowel,1
pressure,1
methadone,1
food,1
skin,1
knee,1
endoscopy,1
irritable,1
abdominal,1
back,1
oxygen,1
constipation,2
healing,1
rectum,1
resection,1
vomit,1
cancer,1
hernia,1
neck,1
blood,1
meditation,1
pulse,1
screening,1
tachycardia,1
schizophrenia,1
ears,1
vertigo,1
breast,1
weight,1
