insect,3
pain,12
sting,5
cough,2
throat,4
stomach,2
foot,10
amoxicillin,1
dry,2
dog,1
poison,4
walking,3
insurance,2
skin,43
tattoo,1
vision,15
breast,5
pregnancy,3
burn,15
mole,3
skin,1
healing,3
leg,13
sore,6
stress,1
hand,9
forearm,4
muscle,2
rash,24
sexually,5
urethra,3
supplement,1
period,6
quit,1
chest,6
arm,19
menopause,2
toe,3
elbow,3
eyes,6
movement,6
hives,4
scalp,4
scabies,6
methicillin,1
atopic,2
head,11
hair,1
emergency,1
soup,1
thigh,6
herpes,6
allergic,7
serotonin,1
blister,7
waist,1
inflammation,1
meal,1
armpit,2
smell,5
phlebotomy,1
reaction,4
pea,2
shaving,2
vagina,15
chlamydia,1
nervousness,1
herpes,1
ears,7
cancer,2
sore,1
clitoris,4
vaginal,3
yeast,8
swelling,7
prostate,1
urination,2
fever,2
vaccination,2
sweating,3
antibiotic,4
tooth,1
drainage,1
bedbug,1
heat,2
whitehead,1
fear,3
penis,24
sexual,3
forehead,1
tenderness,3
genitalia,4
buttocks,3
wart,2
drinking,1
mucus,2
spit,1
family,1
belly,1
cereal,1
hiv,1
biopsy,2
hair,3
weakness,1
masturbation,4
shoulder,1
sunburn,1
finger,3
callus,1
acne,2
ringworm,2
worm,2
shingles,3
head,1
neck,1
shoulder,1
anus,3
bruise,2
spider,1
swallow,1
swimmers,1
balanitis,1
otitis,1
pressure,2
short,2
scar,2
lip,4
coldness,1
lubricants,1
pink,1
toddler,1
lotion,3
weight,2
weight,2
syphilis,1
welt,3
psoriasis,2
vein,1
bacterial,1
allergy,2
knee,4
cold,1
exercise,2
bloating,1
bladder,1
food,1
vitamin,1
genital,1
ankle,3
over,1
steroid,1
fatigue,1
massage,1
freckle,1
condom,3
iodine,1
lump,3
puffiness,2
scrotum,5
running,1
nipple,1
testicle,3
cholesterol,1
boil,2
calamine,1
ejaculation,1
yeast,1
wound,1
diabetes,1
crying,1
tick,1
wrist,1
kidney,1
liver,1
thyroid,1
height,1
nose,1
jock,2
fish,1
razor,1
diarrhea,1
bowel,1
nerve,1
pelvic,1
vaginal,1
