pain,91
leg,52
drug,2
poison,1
itch,3
dog,7
dizziness,17
injury,9
anterior,1
parkinsons,1
foot,69
heel,14
calf,10
blister,4
vision,21
stomach,10
enema,1
back,7
injection,2
x,6
nerve,3
ankle,19
shin,5
muscle,17
sprain,5
swelling,22
hand,8
finger,4
knee,42
surgery,24
femur,1
triglyceride,1
exercise,37
diet,8
urination,3
testicle,3
numbness,4
mouth,4
eyes,9
knee,3
hip,2
oatmeal,1
fruit,1
food,7
cooking,2
ligament,1
bruise,8
weight,21
pneumonia,7
restlessness,1
confusion,4
neck,3
heart,12
congestive,1
tooth,2
toe,17
fever,7
fatigue,2
cough,3
medicare,2
coldness,5
asthma,2
waist,2
height,1
diabetes,6
trauma,3
hydrocodone,1
head,10
labor,1
baby,4
vertebra,2
spine,5
spasm,1
high,1
chest,8
virus,2
movement,24
family,1
workout,6
bloating,1
tenderness,6
sciatica,2
pressure,12
fibromyalgia,3
hunger,2
thigh,5
hysterectomy,1
arm,10
birth,2
birth,3
anemia,1
running,17
stroke,5
headache,8
seeds,1
rectum,3
intestine,1
brown,1
insulin,3
heart,3
heart,4
flat,2
smoking,3
marijuana,1
skin,10
vagina,4
burn,10
antibiotic,5
heartburn,2
fiber,1
bowel,3
lightheadedness,3
hypoglycemia,1
amputation,1
antidepressant,2
vertigo,1
spinal,1
pilates,1
tendon,1
big,4
anus,3
blood,1
multiple,1
electric,2
nail,1
cuts,1
tightness,8
period,6
sexual,2
pregnancy,7
limb,1
puffiness,1
calorie,4
mononucleosis,1
nausea,5
consciousness,1
concentration,1
pilonidal,1
hair,1
emergency,2
cyst,3
seizure,3
weight,2
wrist,1
hemorrhoid,2
icing,1
nose,3
drowsiness,2
gout,1
ovary,1
bladder,5
travel,2
pulse,4
corpulence,2
swallow,1
potato,1
over,1
sadness,2
hike,1
protein,1
bipolar,1
nervousness,1
hookworm,1
ear,1
shingles,1
belly,1
treadmill,3
sexually,2
lip,1
meal,3
physical,2
drinking,7
lump,4
slipped,1
tremor,1
laparoscopy,1
colonoscopy,2
hernia,2
thumb,1
healing,6
double,1
myomectomy,1
fasciotomy,1
hearing,1
ears,5
throat,1
atrial,1
ablation,1
vitamin,1
insurance,3
salt,1
massage,2
sleepwalking,1
athletes,1
pregnancy,1
nipple,1
breast,1
hirschsprungs,1
forearm,1
achilles,2
naproxen,2
weakness,4
thyroid,1
potassium,1
blood,1
fracture,7
diarrhea,1
appendicitis,1
osteoarthritis,1
arthritis,2
rash,1
allergy,3
oral,1
herpes,1
flatulence,1
cervical,1
penis,3
circulation,2
yoga,2
inflammation,1
orgasm,1
uterus,1
colon,1
birth,1
spinal,1
appendix,1
smell,1
paraplegia,1
scrotum,2
instability,1
bursitis,1
tachycardia,1
metatarsalgia,1
migraine,1
lupus,2
pastry,1
exercise,2
edema,1
turkey,1
cocaine,1
toenail,1
broken,1
bulging,1
fear,3
anxiety,1
hydrocele,1
polio,1
muscular,1
atrophy,1
vaginal,1
ultrasound,1
wound,1
blood,4
pelvic,1
drainage,2
crying,2
internal,1
pelvis,1
hip,1
stress,3
wool,1
plant,1
allergic,1
bronchitis,2
acute,1
connective,1
blood,1
sinus,1
metabolism,1
urethra,1
heart,1
magnetic,1
brain,1
contusion,1
weight,1
teething,1
sinus,1
vomit,1
dislocation,1
stress,1
hallucination,1
thirst,1
depression,2
varicose,2
masturbation,1
bladder,1
shock,1
lung,1
buttocks,1
giddiness,1
erectile,1
