burn,4
second,1
diabetes,2
big,1
skin,19
toe,7
baby,3
tooth,2
atopic,1
foot,11
leg,7
potassium,1
ejaculation,4
period,10
pregnancy,15
sperm,2
movement,12
thumb,13
wart,8
coldness,7
coffee,1
hand,55
heart,1
swelling,26
walking,4
bruise,5
sprain,2
wrist,9
lip,3
taste,1
vagina,14
carpal,2
neck,7
surgery,6
blood,1
calf,1
shin,1
short,3
lotion,1
dog,3
hair,5
insurance,4
eyes,1
tenderness,3
canker,1
sore,1
throat,1
head,6
healing,4
nail,16
food,4
index,7
nerve,4
fracture,4
x,2
mouth,5
blister,5
insulin,1
muscle,2
fever,1
injection,6
spasm,1
spine,1
salicylic,1
ears,3
pain,25
elbow,6
arm,21
numbness,8
shoulder,2
grayness,2
armpit,1
stress,3
stomach,1
weight,1
heart,1
fear,3
lump,5
condom,2
honey,1
arthritis,4
wound,3
drug,2
sexual,6
vision,11
injury,8
fever,1
fingernail,3
knee,3
clitoris,2
jelly,1
dry,1
chlamydia,1
penis,7
urethra,2
lightheadedness,1
libido,1
running,3
shoulder,1
sexually,1
caffeine,1
migraine,1
dislocation,1
bacterium,2
paranoid,1
tampon,1
callus,1
itch,3
magnetic,1
tendon,3
deformity,1
tightness,2
cervix,3
exercise,1
emergency,1
cortisone,1
sting,1
masturbation,4
sweating,3
anti,1
over,1
rheumatoid,1
consumption,1
orgasm,2
cats,3
drinking,2
cuts,1
nose,1
ostomy,1
smell,1
salt,1
stitches,5
poisoning,1
vaginismus,1
brain,2
travel,1
scar,1
swimmers,1
vitamin,2
eating,1
diet,1
malnutrition,1
inflammation,1
ring,3
stomatitis,1
vasectomy,1
pinched,1
blood,1
weakness,1
ankle,1
alcoholism,1
range,1
stroke,1
melanoma,1
splint,1
hiccup,1
consciousness,1
chest,1
cavity,1
anus,3
pressure,3
puffiness,2
testicle,1
peripheral,1
sore,1
exercise,1
nail,1
blood,1
type,1
forearm,3
dizziness,1
dehydration,2
rash,1
antibiotic,3
circulation,1
oxygen,1
prostate,1
parasite,1
diarrhea,1
hemoglobin,1
cramps,3
herniated,1
wrinkle,1
crying,1
spider,1
colon,1
polyp,1
rectum,1
pregnancy,1
cellulitis,1
paronychia,1
pain,1
quit,1
smoking,1
tetanus,1
allergic,1
trigger,2
physical,1
dyshidrotic,1
massage,1
drainage,1
fiber,1
colonoscopy,1
bowel,1
mucus,1
nervousness,1
splinter,1
yeast,1
electric,1
waist,1
scrotum,1
hymen,1
blood,1
