breast,1
hormone,1
anesthesia,1
food,8
weight,3
anxiety,15
hand,9
penis,10
scrape,2
urethra,1
heart,4
skin,8
thumb,1
condom,5
buttocks,1
vision,17
family,6
drug,1
birth,3
grief,1
pregnancy,20
sexual,14
genitalia,3
hiv,4
platelet,1
steroid,1
swelling,2
high,1
pancreatic,1
triglyceride,1
breast,5
pregnancy,4
tenderness,3
ears,4
drug,1
insomnia,1
smoking,2
herpes,3
nervousness,3
eyes,3
blood,2
pulse,1
exercise,4
stomach,3
stress,6
bladder,2
urination,3
period,13
panic,3
cancer,4
lump,3
itch,3
depression,3
head,5
surgery,4
nerve,1
travel,1
injection,4
fever,3
flu,1
muscle,1
running,3
attention,1
diet,2
cooking,2
cholesterol,2
recipe,1
exercise,1
artery,2
high,2
blister,1
reaction,2
exposure,1
western,1
finger,3
mouth,7
wart,3
bipolar,1
nausea,3
suicide,3
drowsiness,1
craving,1
pain,10
tinnitus,1
coldness,4
antibiotic,4
vagina,7
endoscopy,1
indigestion,1
chest,2
supplement,1
arm,4
fibromyalgia,1
leg,5
headache,2
ibuprofen,2
breast,1
lotion,1
eating,1
movement,4
emergency,2
kidney,2
tooth,2
dog,1
diabetes,4
pressure,2
calorie,1
fiber,2
tea,1
short,1
clitoris,2
insurance,3
confusion,2
juice,1
lemon,1
scrotum,1
vasovagal,1
yellow,1
lung,1
nose,3
birth,1
abortion,1
miscarriage,1
injury,1
hallucination,2
cough,1
blood,2
pain,1
diarrhea,2
hot,1
vomit,2
melanoma,1
mole,1
meat,1
lightheadedness,2
sweating,2
anus,3
hemorrhoid,2
cocaine,1
heart,3
cyst,1
hysterectomy,1
cervix,2
forearm,1
ribcage,1
lip,2
rehabilitation,1
smell,2
yeast,2
hair,5
paranoid,2
sexually,2
sting,1
chemotherapy,1
drinking,4
throat,4
anger,1
intestine,1
meal,1
drainage,1
occupational,1
sperm,2
multiple,1
scalp,1
choking,1
swallow,1
dry,1
wisdom,1
fertility,2
gonorrhea,1
cold,1
bowel,2
crying,2
burn,1
nail,1
testicle,3
walking,3
gestational,1
phobia,2
electrocardiogram,1
bronchitis,1
baby,2
asthma,1
inhaler,1
allergy,1
bone,1
knee,2
cuts,1
shaving,1
stroke,1
colonoscopy,1
blood,1
malnutrition,1
amoxicillin,1
hissing,1
libido,1
foot,2
height,1
erection,2
testicular,1
organ,1
spotting,2
toe,1
boil,1
soda,1
ejaculation,1
masturbation,1
dizziness,1
bacterial,1
oxygen,1
tattoo,1
seizure,1
benign,1
urodynamic,1
eyebrow,1
anger,1
uterus,1
tampon,1
