dental,7
liposuction,2
arm,7
spider,1
poison,1
sinus,2
medicare,11
prostate,2
over,6
penicillin,1
supplement,1
tooth,7
high,2
asthma,1
drug,8
diet,2
blood,1
mole,1
skin,1
vision,19
acne,1
itch,2
skin,7
tattoo,1
injection,4
health,4
affordable,5
medicaid,5
neck,7
eyes,5
puffiness,1
depression,2
anxiety,2
mammogram,1
pap,1
screening,1
drug,1
family,6
dizziness,1
running,2
vertigo,1
head,5
ears,3
back,3
pain,19
nausea,3
ovary,3
pelvic,1
diarrhea,1
bowel,1
movement,6
period,12
pregnancy,2
eyeball,1
astigmatism,1
swelling,2
coldness,4
bipolar,3
mood,2
turkey,1
heart,2
drinking,3
milk,1
throat,2
blood,1
ana,1
lupus,1
sepsis,1
fertility,1
baby,4
pregnancy,11
sadness,2
hand,1
hair,2
finger,4
dog,3
tenderness,4
thumb,2
chest,4
x,1
exercise,2
quit,1
surgery,12
weight,3
index,1
nerve,1
leg,5
breast,7
breast,1
nipple,2
cyst,3
paranoid,2
birth,4
tampon,2
yeast,1
hemoglobin,1
anemia,2
rotator,1
stress,2
irregularity,2
spotting,2
hoarseness,1
cough,2
muscle,2
spine,1
foot,6
broken,1
arthritis,1
morning,1
penis,1
tongue,2
dry,1
atopic,1
oatmeal,1
jaw,2
healing,1
fracture,1
physical,2
fallopian,1
pelvis,1
shoulder,1
lump,2
peanut,1
testicle,1
injury,5
fatigue,1
liver,2
oxygen,1
thyroid,1
fever,1
drowsiness,1
strep,2
fear,3
clitoris,1
sexual,3
vagina,5
rash,1
manic,1
seizure,1
headache,4
thigh,1
hike,1
bruise,3
ankle,3
hiv,2
shoulder,1
swallow,1
tightness,2
immune,2
antibiotic,5
acetaminophen,4
food,2
walking,3
candidiasis,1
amoxicillin,1
meal,1
vomit,1
hysterectomy,1
cancer,2
suicide,1
naproxen,1
coffee,1
sperm,1
epidural,1
disc,1
forearm,1
stitches,2
methadone,1
vitamin,1
genital,1
calcium,1
kidney,1
thyroidectomy,1
burn,2
ejaculation,1
boil,2
armpit,1
digestive,1
fibromyalgia,1
diabetes,3
weight,1
rehabilitation,1
dementia,1
aca,3
pre,3
oregon,1
obesity,1
sore,1
antidepressant,1
ingrown,1
big,1
anus,1
louisiana,1
blood,1
biopsy,1
psychotherapy,1
hunger,1
grief,1
abdominal,2
b12,1
newyork,1
wisdom,1
cramps,3
constipation,2
calf,1
toe,1
palpitation,1
emergency,3
wrist,1
lymphoma,1
bladder,2
breast,1
post,1
nose,1
pressure,1
blood,1
weakness,1
trigeminal,1
short,1
scabies,1
obamacare,1
colonoscopy,1
colon,1
colon,1
in,1
abscess,1
narcotic,1
nightmare,1
ganglion,1
laser,1
wart,2
tick,1
whiplash,1
smell,1
confusion,1
shaving,1
heat,1
forehead,1
blood,1
pain,1
primary,1
insomnia,1
stomach,1
brain,1
photophobia,1
scar,1
condom,2
cold,1
immunotherapy,1
allergy,1
vasectomy,1
