chlamydia,1
cholesterol,6
drug,1
triglyceride,4
pregnancy,14
chickenpox,1
period,17
confusion,4
iron,3
food,3
herpes,4
poison,1
sexual,8
thigh,1
coffee,2
drinking,7
eyes,1
diabetes,5
obesity,1
type,2
weight,2
blood,3
pap,2
diet,6
abdominal,2
lightheadedness,2
nausea,4
stomach,6
allergy,1
cramps,2
diarrhea,2
hiv,1
arm,6
drowsiness,3
hand,3
shoulder,2
bone,1
cancer,2
vision,12
benign,1
jaw,1
mumps,1
neck,1
burn,3
hallucination,1
mouth,1
skin,1
human,1
creatinine,3
birth,1
acne,1
hair,5
ovary,1
spotting,1
anemia,2
blister,2
antibiotic,6
surgery,4
vagina,2
high,1
thyroid,6
pregnancy,3
knee,1
movement,2
positron,1
running,4
ibuprofen,1
rash,3
ultrasound,3
hiv,1
stress,3
injection,2
cat,3
chronic,1
magnetic,1
pain,6
baldness,1
vitamin,2
dizziness,4
heart,3
migraine,1
wine,1
prostate,1
gastric,1
fish,1
oil,1
genital,1
virus,5
anxiety,3
headache,3
sadness,1
walking,1
chest,1
x,2
endoscopy,1
h,1
ulcer,1
rectum,1
cesarean,1
hemoglobin,1
mononucleosis,1
potassium,1
estrogen,2
consumption,1
lip,1
hypothyroidism,1
belly,1
fatigue,3
shingles,2
drug,1
miscarriage,1
bruise,1
strep,1
throat,2
birth,1
gender,1
hormone,1
sexually,2
marijuana,2
family,3
electrocardiogram,1
kidney,2
sgpt,1
finger,1
nerve,5
weakness,2
biopsy,1
insurance,1
liver,4
gallstone,2
pancreas,1
cough,2
lupus,1
asthma,1
exercise,3
dog,1
flu,1
breast,4
tenderness,1
palpitation,1
vein,1
inflammation,2
ovulation,1
penis,1
irregularity,1
immune,1
vaccination,1
foot,1
lung,1
travel,1
baby,2
urethra,1
fear,1
malnutrition,1
phobia,1
bladder,1
lipid,1
jaundice,1
nicotine,1
hyperhidrosis,1
sweating,3
bipolar,1
pneumonia,1
seizure,1
stroke,1
sodium,1
tobacco,1
hepatitis,1
pancreatic,1
cortisol,1
urinary,1
brain,1
injury,1
sinus,1
hormone,1
measles,1
elbow,1
muscle,1
ring,1
leg,2
paranoid,1
orange,1
weight,1
ovarian,1
erectile,1
bloating,1
priapism,1
exposure,1
head,1
zinc,1
