hair,27
hair,4
polycystic,1
penis,88
magnetic,5
pain,96
headache,52
lump,15
movement,24
breastfeed,2
brain,14
baby,9
acne,5
itch,11
lymph,7
neck,54
shoulder,15
tonsil,1
pressure,25
testicle,3
urethra,2
prostatitis,3
migraine,8
ears,54
insurance,5
over,3
tooth,3
grip,1
ejaculation,4
tightness,7
tick,4
cyst,3
nausea,8
ovary,1
weight,6
orgasm,3
sexual,15
vaginal,1
chlamydia,1
herpes,4
eyes,28
calcium,2
whitehead,4
amoxicillin,3
sinus,10
throat,8
chest,12
arm,17
elbow,1
armpit,2
forehead,3
bruise,10
scalp,8
steroid,3
thigh,4
toe,3
foot,6
orange,2
concentration,5
anxiety,8
hot,3
panic,1
abdominal,1
hernia,1
stomach,14
healing,6
skull,10
stitches,2
head,6
dizziness,25
morphine,1
nervousness,2
rash,5
food,5
feeding,3
seborrhea,2
blindness,1
lightheadedness,8
cough,7
boil,3
nose,11
nostril,3
vision,29
blood,1
stress,10
genitalia,1
erection,9
heart,8
thyroid,2
antibiotic,12
surgery,10
hip,1
hydrocodone,1
trauma,5
walking,10
ear,3
cervix,2
tinnitus,7
finger,6
concussion,14
hand,11
crying,6
coldness,15
birth,4
spotting,2
period,3
seizure,4
spine,3
leg,9
limb,1
lung,5
circumcision,3
skin,24
muscle,5
tremor,3
injury,8
nerve,2
exercise,3
healthy,1
hallucination,1
drug,5
clitoris,2
mouth,3
tenderness,6
fracture,2
hematoma,1
skull,1
shingles,3
fever,8
blister,5
vagina,3
fear,5
depression,4
breast,4
mucus,2
ibuprofen,1
pregnancy,11
sore,2
swallow,3
cradle,2
olive,1
bursitis,1
anger,3
running,8
knee,3
lice,2
syrup,1
drinking,6
smell,1
onion,1
hearing,1
hearing,1
learning,1
obsessive,1
sinus,3
short,3
cold,4
stuffy,1
vertigo,2
drowsiness,1
injection,2
jaw,6
bicep,2
flu,4
blood,4
consciousness,2
blinking,2
eye,1
swelling,20
sweating,10
foreskin,15
supplement,1
numbness,3
wisdom,1
virus,2
vomit,5
std,2
vinegar,2
attention,1
hike,1
hypoglycemia,1
head,2
waist,1
eyebrow,1
bipolar,1
mood,3
acetaminophen,1
disorientation,1
wrinkle,1
masturbation,6
baldness,1
burn,10
sty,2
ankle,2
emergency,3
skin,1
aspirin,1
lotion,3
caffeine,1
heart,1
dog,2
diarrhea,1
confusion,5
blood,1
varicose,1
larynx,1
painkiller,1
family,1
sleepwalking,1
benign,1
palpitation,1
cat,2
paranoid,1
eyelid,1
drug,1
vein,5
yeast,1
brain,1
sperm,1
fatigue,3
autism,1
essential,1
epistaxis,1
chiari,1
tumor,3
sunburn,1
cartilage,1
digestive,1
nipple,1
miscarriage,1
toxic,1
spit,1
drainage,4
penile,1
wart,1
reaction,2
sprain,2
high,2
human,1
yeast,2
belly,1
temperature,4
sleepiness,2
sore,4
incontinence,1
kidney,1
condom,1
menopause,1
ovulation,1
thermometer,1
vertebra,1
hemorrhoid,1
bowel,2
weakness,3
thumb,1
cats,2
scar,3
pupil,2
diabetes,3
high,1
mastoiditis,1
melanoma,1
memory,1
pulse,2
pneumonia,2
tampon,1
internal,1
stroke,2
fibromyalgia,1
vasectomy,1
keloid,1
ligament,1
seizure,1
cat,1
puffiness,1
diet,1
syphilis,1
iodine,1
penicillin,1
grief,1
contact,1
bacterium,1
stem,1
tendon,1
echocardiogram,1
bladder,1
urination,2
hysterectomy,1
tic,2
bed,1
shock,1
oxygen,1
ultrasound,1
freckle,1
mole,1
massage,4
prostate,1
birth,2
kidney,1
motion,1
sexually,3
hyperventilation,1
panic,1
vitamin,1
car,1
heat,1
thirst,1
hypospadias,1
hypothyroidism,1
pea,1
scabies,1
insomnia,1
contusion,1
weight,1
degenerative,1
heat,1
shin,1
splint,1
mastoidectomy,1
estrogen,1
low,1
melatonin,1
post,1
soda,1
blood,1
zinc,1
ulcer,1
